,epsilon,mu,distance_epsilon,distance_mu,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
164,0.0745,0.12,0.024499999999999994,0.6399999999999999,10.639617443084717,0.05,0.7599999999999999,100,100,4,1,400
165,0.3297,0.63,0.00030000000000002247,0.1299999999999999,11.021895170211792,0.33,0.7599999999999999,100,100,4,1,400
166,0.24080000000000001,0.34,0.009199999999999986,0.22000000000000003,9.905080080032349,0.25,0.12,100,100,4,1,400
167,0.0012000000000000001,0.23,0.0088,0.44999999999999996,11.88576602935791,0.01,0.6799999999999999,100,100,4,1,400
168,0.3593,0.02,0.029299999999999993,0.6599999999999999,10.9041006565094,0.33,0.6799999999999999,100,100,4,1,400
169,0.2285,0.17,0.02149999999999999,0.5899999999999999,10.968627214431763,0.25,0.7599999999999999,100,100,4,1,400
170,0.47750000000000004,0.55,0.027500000000000024,0.04999999999999993,9.539411306381226,0.45,0.6,100,100,4,1,400
171,0.3194,0.24,0.010599999999999998,0.2799999999999999,11.901442289352417,0.33,0.5199999999999999,100,100,4,1,400
172,0.0942,0.65,0.004200000000000009,0.10999999999999988,11.376132249832153,0.09,0.7599999999999999,100,100,4,1,400
173,0.3957,0.06,0.054300000000000015,0.8599999999999999,11.515082359313965,0.45,0.9199999999999999,100,100,4,1,400
174,0.1405,0.49,0.01050000000000001,0.13000000000000006,10.508841037750244,0.13,0.35999999999999993,100,100,4,1,400
175,0.2082,0.78,0.0018000000000000238,0.18000000000000005,9.212046384811401,0.21000000000000002,0.6,100,100,4,1,400
176,0.34900000000000003,0.0,0.019000000000000017,0.04,9.760448694229126,0.33,0.04,100,100,4,1,400
177,0.2434,0.21,0.033399999999999985,0.010000000000000009,10.165319681167603,0.21000000000000002,0.19999999999999998,100,100,4,1,400
178,0.45030000000000003,0.48,0.00030000000000002247,0.12000000000000005,9.827036142349243,0.45,0.35999999999999993,100,100,4,1,400
179,0.393,0.29,0.02300000000000002,0.09,10.837936639785767,0.37,0.19999999999999998,100,100,4,1,400
180,0.1996,0.59,0.01040000000000002,0.010000000000000009,10.411502361297607,0.21000000000000002,0.6,100,100,4,1,400
181,0.2838,0.19,0.006200000000000039,0.009999999999999981,10.72803020477295,0.29000000000000004,0.19999999999999998,100,100,4,1,400
182,0.052700000000000004,0.9500000000000001,0.002700000000000001,0.7500000000000001,10.936869382858276,0.05,0.19999999999999998,100,100,4,1,400
183,0.48900000000000005,0.24,0.039000000000000035,0.2799999999999999,10.015861988067627,0.45,0.5199999999999999,100,100,4,1,400
184,0.21030000000000001,0.33,0.0002999999999999947,0.13000000000000003,10.409899234771729,0.21000000000000002,0.19999999999999998,100,100,4,1,400
185,0.2114,0.14,0.0013999999999999846,0.1,10.919614315032959,0.21000000000000002,0.04,100,100,4,1,400
186,0.0059,0.8300000000000001,0.0041,0.7100000000000001,12.440767049789429,0.01,0.12,100,100,4,1,400
187,0.1471,0.3,0.017100000000000004,0.020000000000000018,11.646754741668701,0.13,0.27999999999999997,100,100,4,1,400
188,0.3902,0.58,0.01980000000000004,0.3,10.504825830459595,0.41000000000000003,0.27999999999999997,100,100,4,1,400
189,0.1554,0.37,0.025400000000000006,0.46999999999999986,10.557480812072754,0.13,0.8399999999999999,100,100,4,1,400
190,0.19920000000000002,0.73,0.050799999999999984,0.2900000000000001,9.658987522125244,0.25,0.4399999999999999,100,100,4,1,400
191,0.4006,0.6,0.0494,0.23999999999999988,10.063631772994995,0.45,0.8399999999999999,100,100,4,1,400
192,0.2597,0.5,0.049699999999999966,0.2599999999999999,11.27322268486023,0.21000000000000002,0.7599999999999999,100,100,4,1,400
193,0.3141,0.8300000000000001,0.055900000000000005,0.07000000000000017,9.924526691436768,0.37,0.7599999999999999,100,100,4,1,400
194,0.0438,0.61,0.006200000000000004,0.30999999999999994,10.108582258224487,0.05,0.9199999999999999,100,100,4,1,400
195,0.44380000000000003,0.4,0.0338,0.11999999999999988,10.622557401657104,0.41000000000000003,0.5199999999999999,100,100,4,1,400
196,0.4187,0.7000000000000001,0.031299999999999994,0.05999999999999983,10.368033647537231,0.45,0.7599999999999999,100,100,4,1,400
197,0.3,0.34,0.04999999999999999,0.09999999999999987,10.323433876037598,0.25,0.4399999999999999,100,100,4,1,400
198,0.4239,0.2,0.0539,0.23999999999999988,10.661714315414429,0.37,0.4399999999999999,100,100,4,1,400
199,0.0966,0.75,0.006600000000000009,0.2300000000000001,10.243706941604614,0.09,0.5199999999999999,100,100,4,1,400
