N,T,edge_per_t,tot_edges,epsilon,epsilon0,mu,epsilon_pgabm,time_pgabm,epsilon_msm,time_msm,calibration_batches,distance_pgabm,distance_msm
2154,10000,2,20000,0.08736815641370371,0.25,0.024488063876188362,0.12833147305101342,2.571115255355835,0.08990000000000001,53.37718367576599,20,0.040963316637309705,0.002531843586296295
2154,10000,2,20000,0.17097641815122622,0.25,0.029231376203928374,0.19745583539056277,1.8885607719421387,0.1699,133.25477814674377,50,0.026479417239336556,0.0010764181512262216
2154,10000,2,20000,0.07229886041904837,0.25,0.019593194649899216,0.11779957991739086,2.200566053390503,0.0717,267.0350797176361,100,0.04550071949834249,0.0005988604190483721
10000,100,2,200,0.358385407073188,0.25,0.08793868377060332,0.3736088390056844,0.16940999031066895,0.3257,0.2783386707305908,20,0.015223431932496423,0.03268540707318801
10000,100,2,200,0.3496538118484071,0.25,0.8699761802716075,0.3564038811837618,0.10207343101501465,0.3309,0.7061941623687744,50,0.006750069335354714,0.018753811848407076
10000,100,2,200,0.3442486589744594,0.25,0.08818864557151007,0.35481995098110813,0.09849834442138672,0.3382,1.3930814266204834,100,0.010571292006648747,0.006048658974459387
10000,464,2,928,0.12669801724314983,0.25,0.6837103358216379,0.1634972371402034,0.17539596557617188,0.13340000000000002,0.7049977779388428,20,0.036799219897053564,0.006701982756850189
10000,464,2,928,0.34618006081170444,0.25,0.12040087685772338,0.36000492941154555,0.26552295684814453,0.3635,1.752539873123169,50,0.013824868599841111,0.017319939188295552
10000,464,2,928,0.11364877045797478,0.25,0.010699003144174157,0.14129305818899543,0.18881797790527344,0.1177,3.5129947662353516,100,0.02764428773102065,0.00405122954202522
10000,2154,2,4308,0.21232455796566985,0.25,0.25871319873487175,0.23699788475515174,2.030172348022461,0.20450000000000002,4.084091663360596,20,0.024673326789481892,0.007824557965669832
10000,2154,2,4308,0.18596106083384362,0.25,0.42112769508838005,0.2151134871104445,0.4161865711212158,0.1935,10.443891048431396,50,0.02915242627660089,0.007538939166156389
10000,2154,2,4308,0.1776539558100611,0.25,0.39946920489177584,0.2064181891049229,0.37773633003234863,0.1809,20.392457723617554,100,0.028764233294861802,0.0032460441899389014
10000,10000,2,20000,0.02882740362062819,0.25,0.03384513841182501,0.08969922800885267,3.172274112701416,0.0251,53.594398975372314,20,0.060871824388224485,0.0037274036206281884
10000,10000,2,20000,0.3158233134329698,0.25,0.0027158829325862224,0.33476156823671815,1.723142147064209,0.32330000000000003,133.3091790676117,50,0.018938254803748333,0.007476686567030211
10000,10000,2,20000,0.35365830134084975,0.25,0.08008593551300332,0.3665972413917338,3.0165634155273438,0.35050000000000003,267.2040593624115,100,0.012938940050884029,0.003158301340849712
100,100,4,400,0.3067943472514178,0.25,0.805984932289666,0.3233257904971646,0.050924062728881836,0.2738,0.3465404510498047,20,0.01653144324574679,0.03299434725141781
100,100,4,400,0.3241563780815623,0.25,0.8684881163027721,0.3593159465752599,0.13727283477783203,0.3178,0.8485107421875,50,0.03515956849369761,0.006356378081562253
100,100,4,400,0.08497035710862888,0.25,0.6696465998755331,0.1321997894438627,0.08634829521179199,0.1018,1.7088124752044678,100,0.04722943233523383,0.01682964289137112
100,464,4,1856,0.07472339946943124,0.25,0.8077788623150765,0.11197767027668525,0.15416574478149414,0.0698,1.0470647811889648,20,0.037254270807254006,0.004923399469431239
100,464,4,1856,0.2570875217629414,0.25,0.8974982823028202,0.27258379172132075,0.10840249061584473,0.2564,2.8760952949523926,50,0.015496269958379327,0.000687521762941401
100,464,4,1856,0.43766636317726954,0.25,0.4538299504900123,0.44310930265566795,0.34490418434143066,0.4526,5.230657339096069,100,0.005442939478398412,0.014933636822730467
100,2154,4,8616,0.09197672077361102,0.25,0.129485910797333,0.13127614135356527,0.46144723892211914,0.0506,7.3499016761779785,20,0.03929942057995425,0.04137672077361102
100,2154,4,8616,0.23141955935412994,0.25,0.11748633445409348,0.24168896793531963,1.424532413482666,0.2601,19.051196098327637,50,0.010269408581189687,0.028680440645870053
100,2154,4,8616,0.21446616701495147,0.25,0.16062764728974438,0.2337083793313637,1.4295074939727783,0.22310000000000002,35.673452377319336,100,0.01924221231641224,0.00863383298504855
100,10000,4,40000,0.24864459295975816,0.25,0.03414534338149374,0.26656078400867605,1.152235746383667,0.2389,104.27655243873596,20,0.017916191048917895,0.009744592959758158
100,10000,4,40000,0.08075538524300596,0.25,0.026015681793165824,0.12183193334433509,2.262312173843384,0.0732,260.7334544658661,50,0.04107654810132913,0.00755538524300596
100,10000,4,40000,0.17122032056740527,0.25,0.04142340740427357,0.19555761995977952,1.1789586544036865,0.17880000000000001,521.3950650691986,100,0.02433729939237425,0.007579679432594744
464,100,4,400,0.1309402020517601,0.25,0.5057793867898664,0.16449103826314534,0.3190174102783203,0.1484,0.33867454528808594,20,0.03355083621138524,0.017459797948239902
464,100,4,400,0.4222634716147395,0.25,0.8248585623852319,0.4450893736574249,0.1870577335357666,0.3922,0.8428645133972168,50,0.02282590204268542,0.03006347161473949
464,100,4,400,0.40016612288820086,0.25,0.28184508814324294,0.41589558042268826,0.16823816299438477,0.3929,1.7042734622955322,100,0.0157294575344874,0.007266122888200832
464,464,4,1856,0.2133195791340718,0.25,0.17849483297748825,0.23131094899394553,0.08573293685913086,0.19240000000000002,1.0553691387176514,20,0.017991369859873735,0.020919579134071775
464,464,4,1856,0.30350773039451945,0.25,0.969870570344714,0.32276578724642657,0.14178252220153809,0.3018,2.6375529766082764,50,0.019258056851907124,0.0017077303945194355
464,464,4,1856,0.07273280513310998,0.25,0.7419395254560768,0.11881264043060964,0.19017386436462402,0.07060000000000001,5.266712665557861,100,0.04607983529749966,0.002132805133109969
464,2154,4,8616,0.2548066471087793,0.25,0.06030447848291888,0.27153164159428866,0.37418293952941895,0.22740000000000002,7.386871099472046,20,0.016724994485509348,0.027406647108779297
464,2154,4,8616,0.14847354289345227,0.25,0.1349199958893156,0.18026164254976593,0.38315629959106445,0.22970000000000002,19.161336183547974,50,0.031788099656313656,0.08122645710654774
464,2154,4,8616,0.42982547678460054,0.25,0.2217414701806376,0.43530737585390605,1.1213819980621338,0.4224,36.126380920410156,100,0.005481899069305518,0.007425476784600538
464,10000,4,40000,0.33579919045319495,0.25,0.004037695390603941,0.3498505755134575,2.004882574081421,0.3693,104.56064772605896,20,0.014051385060262545,0.033500809546805066
464,10000,4,40000,0.3167370063112105,0.25,0.0041767103530870545,0.33344151046637593,1.392500400543213,0.3059,260.91781544685364,50,0.016704504155165445,0.010837006311210484
464,10000,4,40000,0.062375650034589614,0.25,0.03095674157099536,0.1103002602782615,1.9896857738494873,0.0529,521.9203095436096,100,0.04792461024367188,0.009475650034589611
2154,100,4,400,0.23529393974944285,0.25,0.22449347883595772,0.2646934346927405,0.32877588272094727,0.2484,0.34342527389526367,20,0.029399494943297633,0.013106060250557161
2154,100,4,400,0.49328638979344075,0.25,0.7651839567335081,0.5032217786334284,0.22504901885986328,0.44210000000000005,0.8525338172912598,50,0.00993538883998768,0.0511863897934407
2154,100,4,400,0.47414958703633253,0.25,0.5681525429491051,0.4930551886775524,0.28255343437194824,0.4227,1.7084920406341553,100,0.01890560164121985,0.05144958703633251
2154,464,4,1856,0.3225428201302218,0.25,0.6661880902234952,0.3350849587521857,0.13253188133239746,0.313,1.0547754764556885,20,0.012542138621963905,0.009542820130221785
2154,464,4,1856,0.07586243551598681,0.25,0.10781390079459241,0.12526089936970605,0.17343831062316895,0.0974,2.8978497982025146,50,0.04939846385371924,0.021537564484013186
2154,464,4,1856,0.3195634243599525,0.25,0.08428305143655679,0.3390534257175082,0.13719415664672852,0.3271,5.2828545570373535,100,0.019490001357555686,0.007536575640047505
2154,2154,4,8616,0.28283105627196375,0.25,0.14510702606905515,0.29865746401394494,0.42052340507507324,0.28,7.403882026672363,20,0.015826407741981185,0.0028310562719637278
2154,2154,4,8616,0.234332918830626,0.25,0.09510939209239101,0.2568680218726389,2.0824553966522217,0.23190000000000002,18.960103750228882,50,0.022535103042012894,0.002432918830625991
2154,2154,4,8616,0.21401873473413507,0.25,0.020253603498603015,0.2379442813558118,2.119687080383301,0.23270000000000002,36.4849739074707,100,0.02392554662167673,0.018681265265864944
2154,10000,4,40000,0.29963487782901504,0.25,0.018553197250809457,0.3172618915988612,2.0980491638183594,0.2922,104.2833354473114,20,0.017627013769846156,0.00743487782901503
2154,10000,4,40000,0.4249849442579827,0.25,0.03360722048284243,0.43326350796181334,5.264843463897705,0.4061,260.92976999282837,50,0.008278563703830621,0.018884944257982705
2154,10000,4,40000,0.3755605201859687,0.25,0.009479370009579286,0.3883946304996938,3.7830569744110107,0.373,520.9444251060486,100,0.012834110313725111,0.0025605201859686955
10000,100,4,400,0.2896802701486165,0.25,0.8957291085287041,0.30459644898852256,0.13485240936279297,0.2676,0.3384099006652832,20,0.014916178839906036,0.02208027014861652
10000,100,4,400,0.46235209076801403,0.25,0.9498463888800873,0.4636297099919968,0.3053133487701416,0.4559,0.8482980728149414,50,0.0012776192239827844,0.006452090768014007
10000,100,4,400,0.03236999172077443,0.25,0.9615725424345338,0.0849465371178608,0.15356731414794922,0.0117,1.7097907066345215,100,0.052576545397086366,0.020669991720774425
10000,464,4,1856,0.49567325436590454,0.25,0.7300825577402602,0.5073349146657269,0.6247732639312744,0.3765,1.0615668296813965,20,0.011661660299822352,0.11917325436590454
10000,464,4,1856,0.026497271333994765,0.25,0.4062884276883151,0.09429739522889997,0.27418994903564453,0.038,2.905031681060791,50,0.06780012389490521,0.011502728666005234
10000,464,4,1856,0.09974777306928068,0.25,0.7437491963512196,0.1487452647972392,0.18784499168395996,0.1008,5.295016527175903,100,0.04899749172795853,0.0010522269307193244
10000,2154,4,8616,0.21137633082228047,0.25,0.06684932202292282,0.2357877284863019,2.189091682434082,0.2351,7.420332670211792,20,0.024411397664021423,0.023723669177719536
10000,2154,4,8616,0.053754438092583845,0.25,0.07298449916219736,0.10340156179026086,0.7014644145965576,0.052500000000000005,18.981860399246216,50,0.049647123697677015,0.00125443809258384
10000,2154,4,8616,0.3118352054988509,0.25,0.14064446639226044,0.32950187848586954,0.41063547134399414,0.3259,36.55745530128479,100,0.017666672987018628,0.014064794501149114
10000,10000,4,40000,0.023996282024433657,0.25,0.029742356670395882,0.08525307788118568,3.4332234859466553,0.0444,104.4088978767395,20,0.06125679585675202,0.020403717975566345
10000,10000,4,40000,0.14231194050347107,0.25,0.043933048815790555,0.17460874394268577,2.651505708694458,0.1553,261.1134433746338,50,0.032296803439214705,0.012988059496528925
10000,10000,4,40000,0.030518340559835544,0.25,0.012730037783028848,0.09141335211401422,5.0026774406433105,0.0303,519.4873785972595,100,0.060895011554178674,0.0002183405598355434
