,N,T,edge_per_t,tot_edges,epsilon,epsilon0,mu,epsilon_pgabm,time_pgabm,epsilon_calibration,time_calibration,distance_pgabm_real,distance_calibration_real,compare_all_s,calibration_batches
341,464,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.298806925403784,0.04493355751037598,0.269,8.87576961517334,0.009765531406577932,0.03957245681036192,False,50
342,464,215,1,215,0.30857245681036194,0.331661225443024,0.5270581022576093,0.2810197764045752,0.05236506462097168,0.2896,2.557173013687134,0.027552680405786734,0.018972456810361915,True,10
343,464,215,1,215,0.30857245681036194,0.331661225443024,0.5270581022576093,0.30478244106278785,0.044713735580444336,0.3032,3.418229103088379,0.0037900157475740937,0.005372456810361914,False,10
344,464,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.0647024927174558,0.32059144973754883,0.0792,5.122962951660156,0.0028370863059098556,0.011660420976634348,True,20
345,464,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.06578859512574128,0.2950904369354248,0.0704,6.829350233078003,0.0017509838976243752,0.0028604209766343452,False,20
346,464,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.06153973586581586,0.38504743576049805,0.0789,12.881195068359375,0.005999843157549797,0.011360420976634339,True,50
347,464,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.0653082730307173,0.299546480178833,0.0733,17.15747046470642,0.0022313059926483553,0.005760420976634345,False,50
348,464,464,1,464,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.06144168159317863,0.3735055923461914,0.06770000000000001,5.08896803855896,0.00609789743018703,0.00016042097663435118,True,10
349,464,464,1,464,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.062412745245737186,0.3393392562866211,0.0689,6.952395915985107,0.005126833777628473,0.001360420976634344,False,10
350,464,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.13122529940715277,0.21427464485168457,0.13720000000000002,10.172707796096802,0.000923441956297566,0.005051258636549677,True,20
351,464,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.13271890546447157,0.18689703941345215,0.1432,13.965723991394043,0.000570164101021231,0.011051258636549655,False,20
352,464,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.1202305514339853,0.22836518287658691,0.1278,25.554142713546753,0.011918189929465042,0.0043487413634503425,True,50
353,464,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12510311176680142,0.18633317947387695,0.13090000000000002,34.886059045791626,0.007045629596648922,0.001248741363450323,False,50
354,464,1000,1,1000,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12660782471141954,0.2864084243774414,0.1378,10.714207649230957,0.005540916652030797,0.005651258636549666,True,10
355,464,1000,1,1000,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12026753054649833,0.29007649421691895,0.1355,14.634454488754272,0.01188121081695201,0.00335125863654967,False,10
356,464,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.37654189046711084,0.07045221328735352,0.39940000000000003,21.24150538444519,0.01069674254042896,0.012161366992460232,True,20
357,464,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.37887009378661735,0.06959700584411621,0.38530000000000003,29.27307438850403,0.008368539220922455,0.0019386330075397695,False,20
358,464,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.37404588141857564,0.07031679153442383,0.3866,53.086373805999756,0.013192751588964158,0.0006386330075398017,True,50
359,464,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3790427581414947,0.0713045597076416,0.39130000000000004,73.23998069763184,0.008195874866045116,0.004061366992460236,False,50
360,1000,100,1,100,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3598275461504048,0.04400181770324707,0.3265,1.4379513263702393,0.027411086857135003,0.06073863300753979,True,10
361,1000,100,1,100,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3624049669099604,0.044728994369506836,0.37260000000000004,1.7740185260772705,0.02483366609757942,0.014638633007539759,False,10
362,1000,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.3086831420152002,0.04604339599609375,0.3105,2.7685658931732178,0.00011068520483825672,0.001927543189638059,True,20
363,1000,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.3060713658457238,0.04365134239196777,0.3124,3.557245969772339,0.0025010909646381307,0.003827543189638072,False,20
364,1000,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.2845338969674001,0.04945778846740723,0.2842,6.931960105895996,0.024038559842961826,0.02437245681036193,True,50
365,1000,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.28267873721163916,0.04962444305419922,0.2848,8.981655359268188,0.025893719598722775,0.02377245681036194,False,50
