N,T,edge_per_t,evidences_per_t,model,optimizer_name,num_epochs,lr,model_name,minibatch_size,X0_lr_scale,epsilon_plus_estimated,epsilon_minus_estimated,X0_r2,time,last_iteration,real_epsilon_plus,real_epsilon_minus,mu_plus,mu_minus,rho,distance_epsilon_plus,distance_epsilon_minus
100,64,16,8,backfire,SGD,800,0.0001,BC_backfire,0,40,0.5936833273775839,0.6921558770198649,0.6804594993591309,7.776121616363525,167,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.24128840402630802,0.027182729608261513
100,64,16,8,backfire,SGD,800,0.0005,BC_backfire,0,10,0.5944936196179261,0.6960542908087505,0.7586359977722168,6.963324308395386,149,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.24209869626665026,0.023284315819375956
100,64,16,8,backfire,SGD,800,0.0005,BC_backfire,0,20,0.5950151661526142,0.6931419343648391,0.6880329847335815,6.936212062835693,148,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.24262024280133831,0.02619667226328737
100,64,16,8,backfire,SGD,800,0.0005,BC_backfire,0,40,0.5980784303114492,0.7051965646633394,0.8281182646751404,13.07795786857605,279,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.24568350696017338,0.014142041964787078
100,64,16,8,backfire,SGD,800,0.001,BC_backfire,0,10,0.5964296646939105,0.6988514184231046,0.8619084358215332,6.27292537689209,134,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.2440347413426346,0.020487188205021822
100,64,16,8,backfire,SGD,800,0.001,BC_backfire,0,20,0.5961236191309243,0.6970655875992087,0.6746270060539246,8.513203859329224,183,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.2437286957796484,0.022273019028917762
100,64,16,8,backfire,SGD,800,0.001,BC_backfire,0,40,0.5924277428585264,0.6860803720800299,-1.8904414176940918,9.64180612564087,207,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.24003281950725053,0.03325823454809651
100,64,16,8,backfire,SGD,800,0.005,BC_backfire,0,10,0.5,0.7310585786300049,-0.06145179271697998,1.9179940223693848,42,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.14760507664872413,0.011719972001878465
100,64,16,8,backfire,SGD,800,0.005,BC_backfire,0,20,0.5000000000000026,0.7310585786300049,-1.5151164531707764,1.9177770614624023,42,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.14760507664872669,0.011719972001878465
100,64,16,8,backfire,SGD,800,0.005,BC_backfire,0,40,0.7310585786300049,0.7310585786300049,0.2086924910545349,2.7521650791168213,60,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.378663655278729,0.011719972001878465
