N,T,edge_per_t,evidences_per_t,optimizer_name,num_epochs,lr,model_name,minibatch_size,X0_lr_scale,epsilon_estimated,X0_r2,time,last_iteration,real_epsilon,mu,rho,distance_epsilon
100,64,16,8,RMSprop,800,0.1,BC_with_evidence,32,10,0.07473831589625402,0.0046887993812561035,17.594188451766968,801,0.009364842821703412,0.11520818561095336,16,0.0653734730745506
100,64,16,8,nadam,200,0.001,BC_with_evidence,0,1,0.21859247904272994,-0.6061429977416992,4.4028894901275635,201,0.009364842821703412,0.11520818561095336,16,0.20922763622102653
100,64,16,8,nadam,200,0.001,BC_with_evidence,0,10,0.21905097910870222,-0.6524671316146851,4.40262770652771,201,0.009364842821703412,0.11520818561095336,16,0.2096861362869988
100,64,16,8,nadam,200,0.001,BC_with_evidence,16,1,0.22513526438208198,-0.6558094024658203,4.414245367050171,201,0.009364842821703412,0.11520818561095336,16,0.21577042156037857
100,64,16,8,nadam,200,0.001,BC_with_evidence,16,10,0.22452821770095643,-0.922244668006897,4.410965204238892,201,0.009364842821703412,0.11520818561095336,16,0.21516337487925302
100,64,16,8,nadam,200,0.001,BC_with_evidence,32,1,0.2252815777379613,-0.5877317190170288,4.411065101623535,201,0.009364842821703412,0.11520818561095336,16,0.2159167349162579
100,64,16,8,nadam,200,0.001,BC_with_evidence,32,10,0.22673454909542098,-0.6973004341125488,4.4093968868255615,201,0.009364842821703412,0.11520818561095336,16,0.21736970627371757
100,64,16,8,nadam,200,0.005,BC_with_evidence,0,1,0.1411670967095179,-0.8485970497131348,4.4026875495910645,201,0.009364842821703412,0.11520818561095336,16,0.1318022538878145
100,64,16,8,nadam,200,0.005,BC_with_evidence,0,10,0.14168366786014622,-0.9157487154006958,4.404116868972778,201,0.009364842821703412,0.11520818561095336,16,0.1323188250384428
100,64,16,8,nadam,200,0.005,BC_with_evidence,16,1,0.1725673513174224,-0.4580434560775757,4.411391496658325,201,0.009364842821703412,0.11520818561095336,16,0.163202508495719
100,64,16,8,nadam,200,0.005,BC_with_evidence,16,10,0.1674392394411074,-0.04043078422546387,4.410797119140625,201,0.009364842821703412,0.11520818561095336,16,0.15807439661940398
100,64,16,8,nadam,200,0.005,BC_with_evidence,32,1,0.1598548864296885,-0.4840039014816284,4.409005165100098,201,0.009364842821703412,0.11520818561095336,16,0.1504900436079851
100,64,16,8,nadam,200,0.005,BC_with_evidence,32,10,0.16786020845315688,-0.4365347623825073,4.408897161483765,201,0.009364842821703412,0.11520818561095336,16,0.15849536563145347
100,64,16,8,nadam,200,0.01,BC_with_evidence,0,1,0.09473264610533791,-0.7330659627914429,4.402745485305786,201,0.009364842821703412,0.11520818561095336,16,0.0853678032836345
100,64,16,8,nadam,200,0.01,BC_with_evidence,0,10,0.09628859822047361,-1.2057809829711914,4.404225587844849,201,0.009364842821703412,0.11520818561095336,16,0.0869237553987702
100,64,16,8,nadam,200,0.01,BC_with_evidence,16,1,0.14460290425396374,-0.3592716455459595,4.4106245040893555,201,0.009364842821703412,0.11520818561095336,16,0.13523806143226033
100,64,16,8,nadam,200,0.01,BC_with_evidence,16,10,0.12256058245152163,-0.28075695037841797,4.411791563034058,201,0.009364842821703412,0.11520818561095336,16,0.11319573962981822
100,64,16,8,nadam,200,0.01,BC_with_evidence,32,1,0.12750264037452122,-0.2566096782684326,4.409679889678955,201,0.009364842821703412,0.11520818561095336,16,0.11813779755281781
100,64,16,8,nadam,200,0.01,BC_with_evidence,32,10,0.12083483474359018,-0.1482938528060913,4.4130918979644775,201,0.009364842821703412,0.11520818561095336,16,0.11146999192188677
100,64,16,8,nadam,200,0.05,BC_with_evidence,0,1,0.03790393537363744,0.6446869373321533,4.404716968536377,201,0.009364842821703412,0.11520818561095336,16,0.02853909255193403
100,64,16,8,nadam,200,0.05,BC_with_evidence,0,10,0.03405130310280456,0.7079060673713684,4.410550355911255,201,0.009364842821703412,0.11520818561095336,16,0.02468646028110115
100,64,16,8,nadam,200,0.05,BC_with_evidence,16,1,0.11765130983551533,0.1469011902809143,4.419729471206665,201,0.009364842821703412,0.11520818561095336,16,0.10828646701381192
100,64,16,8,nadam,200,0.05,BC_with_evidence,16,10,0.11007701093280059,0.061797499656677246,4.41211724281311,201,0.009364842821703412,0.11520818561095336,16,0.10071216811109718
100,64,16,8,nadam,200,0.05,BC_with_evidence,32,1,0.12303808739180029,0.25982362031936646,4.41053581237793,201,0.009364842821703412,0.11520818561095336,16,0.11367324457009688
100,64,16,8,nadam,200,0.05,BC_with_evidence,32,10,0.12581263112816066,0.16971486806869507,4.411960601806641,201,0.009364842821703412,0.11520818561095336,16,0.11644778830645724
100,64,16,8,nadam,200,0.1,BC_with_evidence,0,1,0.027991381379130046,0.8354992866516113,4.405460596084595,201,0.009364842821703412,0.11520818561095336,16,0.018626538557426634
100,64,16,8,nadam,200,0.1,BC_with_evidence,0,10,0.02745647680075102,0.766093373298645,4.405256032943726,201,0.009364842821703412,0.11520818561095336,16,0.01809163397904761
100,64,16,8,nadam,200,0.1,BC_with_evidence,16,1,0.07467287785076825,0.14409339427947998,4.413375616073608,201,0.009364842821703412,0.11520818561095336,16,0.06530803502906483
100,64,16,8,nadam,200,0.1,BC_with_evidence,16,10,0.07323422373700887,-0.12122654914855957,4.412234544754028,201,0.009364842821703412,0.11520818561095336,16,0.06386938091530546
100,64,16,8,nadam,200,0.1,BC_with_evidence,32,1,0.12887408829802208,-0.23352134227752686,4.409899711608887,201,0.009364842821703412,0.11520818561095336,16,0.11950924547631867
100,64,16,8,nadam,200,0.1,BC_with_evidence,32,10,0.12070560322819776,-0.12053179740905762,4.416898488998413,201,0.009364842821703412,0.11520818561095336,16,0.11134076040649435
100,64,16,8,nadam,400,0.001,BC_with_evidence,0,1,0.19426630319461405,-0.4856818914413452,8.8173668384552,401,0.009364842821703412,0.11520818561095336,16,0.18490146037291064
100,64,16,8,nadam,400,0.001,BC_with_evidence,0,10,0.19220862131320665,-0.8741544485092163,8.816654205322266,401,0.009364842821703412,0.11520818561095336,16,0.18284377849150324
100,64,16,8,nadam,400,0.001,BC_with_evidence,16,1,0.20743448254131347,-0.7505273818969727,8.826599597930908,401,0.009364842821703412,0.11520818561095336,16,0.19806963971961006
100,64,16,8,nadam,400,0.001,BC_with_evidence,16,10,0.2091758988515772,-0.7937436103820801,8.844742774963379,401,0.009364842821703412,0.11520818561095336,16,0.19981105602987378
100,64,16,8,nadam,400,0.001,BC_with_evidence,32,1,0.20970382562433995,-0.6754249334335327,8.801898717880249,401,0.009364842821703412,0.11520818561095336,16,0.20033898280263654
100,64,16,8,nadam,400,0.001,BC_with_evidence,32,10,0.20705414197364383,-0.6251269578933716,8.804563760757446,401,0.009364842821703412,0.11520818561095336,16,0.19768929915194042
100,64,16,8,nadam,400,0.005,BC_with_evidence,0,1,0.09878874228433604,-0.5308339595794678,8.790341138839722,401,0.009364842821703412,0.11520818561095336,16,0.08942389946263263
100,64,16,8,nadam,400,0.005,BC_with_evidence,0,10,0.09710271349356936,-1.4737932682037354,8.804937839508057,401,0.009364842821703412,0.11520818561095336,16,0.08773787067186595
100,64,16,8,nadam,400,0.005,BC_with_evidence,16,1,0.14052795970239196,0.0006979107856750488,8.821898698806763,401,0.009364842821703412,0.11520818561095336,16,0.13116311688068855
100,64,16,8,nadam,400,0.005,BC_with_evidence,16,10,0.120749921996478,-0.5368776321411133,8.814921140670776,401,0.009364842821703412,0.11520818561095336,16,0.11138507917477458
100,64,16,8,nadam,400,0.005,BC_with_evidence,32,1,0.12240269362444947,-0.4122898578643799,8.816588401794434,401,0.009364842821703412,0.11520818561095336,16,0.11303785080274606
100,64,16,8,nadam,400,0.005,BC_with_evidence,32,10,0.11213566097812831,-0.6854522228240967,8.81786036491394,401,0.009364842821703412,0.11520818561095336,16,0.1027708181564249
100,64,16,8,nadam,400,0.01,BC_with_evidence,0,1,0.05782343099386781,-0.5092175006866455,8.805805206298828,401,0.009364842821703412,0.11520818561095336,16,0.0484585881721644
100,64,16,8,nadam,400,0.01,BC_with_evidence,0,10,0.06231189680368159,-0.5110530853271484,8.811875104904175,401,0.009364842821703412,0.11520818561095336,16,0.05294705398197818
100,64,16,8,nadam,400,0.01,BC_with_evidence,16,1,0.09142573564576613,-0.09863889217376709,8.825379610061646,401,0.009364842821703412,0.11520818561095336,16,0.08206089282406272
100,64,16,8,nadam,400,0.01,BC_with_evidence,16,10,0.09225807132016285,0.03951328992843628,8.81834077835083,401,0.009364842821703412,0.11520818561095336,16,0.08289322849845944
100,64,16,8,nadam,400,0.01,BC_with_evidence,32,1,0.09996447319922287,-0.11374688148498535,8.815213441848755,401,0.009364842821703412,0.11520818561095336,16,0.09059963037751946
100,64,16,8,nadam,400,0.01,BC_with_evidence,32,10,0.09508244774979989,-0.22237324714660645,8.813068151473999,401,0.009364842821703412,0.11520818561095336,16,0.08571760492809648
100,64,16,8,nadam,400,0.05,BC_with_evidence,0,1,0.027161406703201753,0.785853385925293,8.834251642227173,401,0.009364842821703412,0.11520818561095336,16,0.01779656388149834
100,64,16,8,nadam,400,0.05,BC_with_evidence,0,10,0.024411253731793196,0.6574724912643433,8.81274962425232,401,0.009364842821703412,0.11520818561095336,16,0.015046410910089784
100,64,16,8,nadam,400,0.05,BC_with_evidence,16,1,0.14857866892300647,0.3173845410346985,8.815585613250732,401,0.009364842821703412,0.11520818561095336,16,0.13921382610130306
100,64,16,8,nadam,400,0.05,BC_with_evidence,16,10,0.12949701231083474,-0.025689244270324707,8.823414087295532,401,0.009364842821703412,0.11520818561095336,16,0.12013216948913133
100,64,16,8,nadam,400,0.05,BC_with_evidence,32,1,0.1256331705545081,-0.04739987850189209,8.818334579467773,401,0.009364842821703412,0.11520818561095336,16,0.11626832773280468
100,64,16,8,nadam,400,0.05,BC_with_evidence,32,10,0.11950783493947033,0.02095109224319458,8.821098566055298,401,0.009364842821703412,0.11520818561095336,16,0.11014299211776692
100,64,16,8,nadam,400,0.1,BC_with_evidence,0,1,0.023793819723972983,0.8281713724136353,8.800858974456787,401,0.009364842821703412,0.11520818561095336,16,0.014428976902269571
100,64,16,8,nadam,400,0.1,BC_with_evidence,0,10,0.023347115447171017,0.8077417016029358,8.805832386016846,401,0.009364842821703412,0.11520818561095336,16,0.013982272625467605
100,64,16,8,nadam,400,0.1,BC_with_evidence,16,1,0.10510560629166324,-0.0238034725189209,8.813844203948975,401,0.009364842821703412,0.11520818561095336,16,0.09574076346995983
100,64,16,8,nadam,400,0.1,BC_with_evidence,16,10,0.087922165800157,0.04503577947616577,8.813963651657104,401,0.009364842821703412,0.11520818561095336,16,0.0785573229784536
100,64,16,8,nadam,400,0.1,BC_with_evidence,32,1,0.13208299355508796,-0.069907546043396,8.817702531814575,401,0.009364842821703412,0.11520818561095336,16,0.12271815073338455
100,64,16,8,nadam,400,0.1,BC_with_evidence,32,10,0.13682120295471972,0.0345115065574646,8.815160512924194,401,0.009364842821703412,0.11520818561095336,16,0.1274563601330163
100,64,16,8,nadam,800,0.001,BC_with_evidence,0,1,0.15640110955216202,-1.0148675441741943,17.569488525390625,801,0.009364842821703412,0.11520818561095336,16,0.1470362667304586
100,64,16,8,nadam,800,0.001,BC_with_evidence,0,10,0.15323320959564413,-0.4700801372528076,17.57508611679077,801,0.009364842821703412,0.11520818561095336,16,0.14386836677394071
100,64,16,8,nadam,800,0.001,BC_with_evidence,16,1,0.1870473375003894,-0.26316678524017334,17.621989250183105,801,0.009364842821703412,0.11520818561095336,16,0.177682494678686
100,64,16,8,nadam,800,0.001,BC_with_evidence,16,10,0.17896116988150146,-0.9309072494506836,17.627296924591064,801,0.009364842821703412,0.11520818561095336,16,0.16959632705979805
100,64,16,8,nadam,800,0.001,BC_with_evidence,32,1,0.1803485145706009,-0.2414076328277588,17.59644055366516,801,0.009364842821703412,0.11520818561095336,16,0.17098367174889748
100,64,16,8,nadam,800,0.001,BC_with_evidence,32,10,0.17663625410348482,-0.4417555332183838,17.60763382911682,801,0.009364842821703412,0.11520818561095336,16,0.1672714112817814
100,64,16,8,nadam,800,0.005,BC_with_evidence,0,1,0.052905602695109896,-1.3628127574920654,17.56456685066223,801,0.009364842821703412,0.11520818561095336,16,0.043540759873406484
100,64,16,8,nadam,800,0.005,BC_with_evidence,0,10,0.053300237075898704,-1.5738122463226318,17.57719373703003,801,0.009364842821703412,0.11520818561095336,16,0.04393539425419529
100,64,16,8,nadam,800,0.005,BC_with_evidence,16,1,0.089442849696005,-0.024950146675109863,17.60099458694458,801,0.009364842821703412,0.11520818561095336,16,0.08007800687430158
100,64,16,8,nadam,800,0.005,BC_with_evidence,16,10,0.08964008847001244,-0.22903954982757568,17.593331575393677,801,0.009364842821703412,0.11520818561095336,16,0.08027524564830903
100,64,16,8,nadam,800,0.005,BC_with_evidence,32,1,0.08995539069803268,-0.3432943820953369,17.60244345664978,801,0.009364842821703412,0.11520818561095336,16,0.08059054787632927
100,64,16,8,nadam,800,0.005,BC_with_evidence,32,10,0.11173369683403214,-0.13594794273376465,17.610645055770874,801,0.009364842821703412,0.11520818561095336,16,0.10236885401232873
100,64,16,8,nadam,800,0.01,BC_with_evidence,0,1,0.03961581759533322,0.4365033507347107,17.58646297454834,801,0.009364842821703412,0.11520818561095336,16,0.030250974773629806
100,64,16,8,nadam,800,0.01,BC_with_evidence,0,10,0.030528839358957748,-1.0429322719573975,17.587958097457886,801,0.009364842821703412,0.11520818561095336,16,0.021163996537254336
100,64,16,8,nadam,800,0.01,BC_with_evidence,16,1,0.07775877315193294,0.15143775939941406,17.61162042617798,801,0.009364842821703412,0.11520818561095336,16,0.06839393033022953
100,64,16,8,nadam,800,0.01,BC_with_evidence,16,10,0.09300840367450385,-0.11462533473968506,17.598504304885864,801,0.009364842821703412,0.11520818561095336,16,0.08364356085280043
100,64,16,8,nadam,800,0.01,BC_with_evidence,32,1,0.060452924317766527,0.06411337852478027,17.609971523284912,801,0.009364842821703412,0.11520818561095336,16,0.051088081496063115
100,64,16,8,nadam,800,0.01,BC_with_evidence,32,10,0.06368083069678636,0.15465384721755981,17.60005259513855,801,0.009364842821703412,0.11520818561095336,16,0.05431598787508295
100,64,16,8,nadam,800,0.05,BC_with_evidence,0,1,0.022241485995897297,0.7408014535903931,17.583966970443726,801,0.009364842821703412,0.11520818561095336,16,0.012876643174193885
100,64,16,8,nadam,800,0.05,BC_with_evidence,0,10,0.025128664264323298,0.6985774040222168,17.590006113052368,801,0.009364842821703412,0.11520818561095336,16,0.015763821442619886
100,64,16,8,nadam,800,0.05,BC_with_evidence,16,1,0.1104972630779091,-0.04031360149383545,17.61119508743286,801,0.009364842821703412,0.11520818561095336,16,0.10113242025620568
100,64,16,8,nadam,800,0.05,BC_with_evidence,16,10,0.14601511440751083,-0.030661940574645996,17.611793279647827,801,0.009364842821703412,0.11520818561095336,16,0.13665027158580742
100,64,16,8,nadam,800,0.05,BC_with_evidence,32,1,0.13997774106515679,0.12179839611053467,17.634365797042847,801,0.009364842821703412,0.11520818561095336,16,0.13061289824345337
100,64,16,8,nadam,800,0.05,BC_with_evidence,32,10,0.10920998172882637,0.054534733295440674,17.60320496559143,801,0.009364842821703412,0.11520818561095336,16,0.09984513890712296
100,64,16,8,nadam,800,0.1,BC_with_evidence,0,1,0.024054704049531406,0.8402053117752075,17.556122064590454,801,0.009364842821703412,0.11520818561095336,16,0.014689861227827995
100,64,16,8,nadam,800,0.1,BC_with_evidence,0,10,0.023031964670254628,0.863721489906311,17.565369844436646,801,0.009364842821703412,0.11520818561095336,16,0.013667121848551216
100,64,16,8,nadam,800,0.1,BC_with_evidence,16,1,0.03081666777800004,0.1681346893310547,17.61127519607544,801,0.009364842821703412,0.11520818561095336,16,0.021451824956296627
100,64,16,8,nadam,800,0.1,BC_with_evidence,16,10,0.0437278295570096,0.15470588207244873,17.592722177505493,801,0.009364842821703412,0.11520818561095336,16,0.03436298673530619
100,64,16,8,nadam,800,0.1,BC_with_evidence,32,1,0.05851693905937134,0.011568069458007812,17.587971448898315,801,0.009364842821703412,0.11520818561095336,16,0.049152096237667926
100,64,16,8,nadam,800,0.1,BC_with_evidence,32,10,0.08786216397847783,0.2601999044418335,17.586357831954956,801,0.009364842821703412,0.11520818561095336,16,0.07849732115677442
100,64,16,8,SGD,200,0.0001,BC_with_evidence,0,1,0.006038683310080793,-0.138960599899292,4.410192966461182,201,0.009364842821703412,0.11520818561095336,16,0.003326159511622619
100,64,16,8,SGD,200,0.0001,BC_with_evidence,0,10,0.004858642170301001,-1.0395681858062744,4.39951491355896,201,0.009364842821703412,0.11520818561095336,16,0.0045062006514024104
100,64,16,8,SGD,200,0.0001,BC_with_evidence,16,1,0.11009030807911828,-1.1875832080841064,4.4098169803619385,201,0.009364842821703412,0.11520818561095336,16,0.10072546525741487
100,64,16,8,SGD,200,0.0001,BC_with_evidence,16,10,0.0954372421073877,-1.0183806419372559,4.409530401229858,201,0.009364842821703412,0.11520818561095336,16,0.08607239928568429
100,64,16,8,SGD,200,0.0001,BC_with_evidence,32,1,0.09071628570843336,-0.9677953720092773,4.407368898391724,201,0.009364842821703412,0.11520818561095336,16,0.08135144288672995
100,64,16,8,SGD,200,0.0001,BC_with_evidence,32,10,0.09248264143584697,-0.3689955472946167,4.408001661300659,201,0.009364842821703412,0.11520818561095336,16,0.08311779861414356
100,64,16,8,SGD,200,0.0005,BC_with_evidence,0,1,5.366797562018432e-05,0.5732970237731934,1.1662638187408447,54,0.009364842821703412,0.11520818561095336,16,0.009311174846083228
100,64,16,8,SGD,200,0.0005,BC_with_evidence,0,10,6.801101872789647e-05,0.48573464155197144,1.2097899913787842,56,0.009364842821703412,0.11520818561095336,16,0.009296831802975516
100,64,16,8,SGD,200,0.0005,BC_with_evidence,16,1,0.056203856902156867,-0.7149231433868408,4.4136762619018555,201,0.009364842821703412,0.11520818561095336,16,0.046839014080453455
100,64,16,8,SGD,200,0.0005,BC_with_evidence,16,10,0.07473704595564333,-0.7323777675628662,4.408066511154175,201,0.009364842821703412,0.11520818561095336,16,0.06537220313393992
