ensemble_size,calibration_batches,edge_per_t,evidences_per_t,T,real_epsilon,mu,rho,epsilon_msm,time_msm,abs_error_msm,rel_error_msm,epsilon_pgabm,time_pgabm,abs_error_pgabm,rel_error_pgabm,X0_r2,X0_mae,X0_mse
1,400,4,4,256,0.3192617667483547,0.1,16,0.33921,42.113136291503906,0.019948233251645298,0.062482374431538784,0.34714680493404926,22.524569034576416,0.027885038185694544,0.08734224103844482,0.9305484294891357,0.07129040360450745,0.007541482336819172
1,400,4,4,512,0.46623524278425915,0.1,16,0.45346000000000003,73.5529112815857,0.012775242784259122,0.02740085178453703,0.47282720990233773,54.270431995391846,0.006591967118078579,0.01413871477993112,0.8953718543052673,0.08056637644767761,0.0107411565259099
1,400,4,8,16,0.3675478744472145,0.1,16,0.40903000000000006,5.957840442657471,0.041482125552785576,0.11286182953764584,0.4247757019674048,1.2959816455841064,0.05722782752019029,0.15570169629265285,0.039510369300842285,0.2943717837333679,0.14372898638248444
1,400,4,8,32,0.39524549167129674,0.1,16,0.49201000000000006,8.175853729248047,0.09676450832870331,0.2448212828931566,0.46649541299109154,2.3191163539886475,0.0712499213197948,0.18026751176468653,0.5437658429145813,0.16720880568027496,0.05468487739562988
1,400,4,8,64,0.0046346792284846505,0.1,16,0.01879,12.545704126358032,0.01415532077151535,3.054218010281492,0.04413389533471547,4.388697147369385,0.03949921610623082,8.52253503618317,0.7602681517601013,0.1330554485321045,0.02999471127986908
1,400,4,8,128,0.17723091457959406,0.1,16,0.0021200000000000004,21.22971796989441,0.17511091457959405,0.9880382042544393,0.19887395328597937,9.375189065933228,0.021643038706385315,0.12211773977313348,0.8886491060256958,0.08041967451572418,0.009997878223657608
1,400,4,8,256,0.22786056898394458,0.1,16,0.27911,38.92248463630676,0.05124943101605545,0.22491575108665054,0.23044014909522698,27.42946720123291,0.002579580111282398,0.011320871016802207,0.9469143152236938,0.056785572320222855,0.005049773957580328
1,400,4,8,512,0.35117422416256355,0.1,16,0.38896000000000003,76.65073561668396,0.037785775837436475,0.10759837493068654,0.3763937758975062,161.02510046958923,0.02521955173494267,0.07181492831680089,0.9096249938011169,0.06372778862714767,0.0064762490801513195
1,400,4,16,16,0.001110558021638286,0.1,16,0.16854000000000002,6.12882924079895,0.16742944197836174,150.76154394110017,0.056262712178121586,1.2098901271820068,0.0551521541564833,49.661659347724395,0.2287125587463379,0.2484748512506485,0.1055939793586731
1,400,4,16,32,0.005628662360955217,0.1,16,0.02867,8.127310037612915,0.023041337639044784,4.09357253312571,0.03718447710919922,2.1716206073760986,0.031555814748244,5.606272454205052,0.6364215612411499,0.14931687712669373,0.04625910893082619
1,400,4,16,64,0.20358844858102643,0.1,16,0.15342,12.539356708526611,0.050168448581026426,0.2464208992734665,0.2373298438375124,5.932093858718872,0.03374139525648598,0.16573334828993108,0.8759204745292664,0.0880371630191803,0.012665804475545883
1,400,4,16,128,0.05676662691879103,0.1,16,0.08103,21.302699089050293,0.024263373081208975,0.42742319560257774,0.06591661871711009,10.982394695281982,0.00914999179831906,0.16118611048369702,0.8933361768722534,0.07811477035284042,0.010191533714532852
1,400,4,16,256,0.3499112754440338,0.1,16,0.31677000000000005,40.501107931137085,0.033141275444033724,0.09471336813018612,0.3581949338873543,20.720702409744263,0.008283658443320518,0.023673596779093906,0.9323935508728027,0.06604520231485367,0.006550857797265053
1,400,4,16,512,0.006264617221962865,0.1,16,0.0512,76.0057384967804,0.04493538277803714,7.172885618693512,0.01668015866690969,47.07693362236023,0.010415541444946826,1.6625982204357843,0.9306288957595825,0.0561443530023098,0.005150977522134781
1,400,16,4,16,0.3566042244957071,0.1,16,0.16484000000000001,5.987924098968506,0.1917642244957071,0.5377508490452996,0.38529607130953447,1.3229968547821045,0.02869184681382736,0.08045851631287324,0.6221739053726196,0.16210877895355225,0.04722343012690544
1,400,16,4,32,0.1560668732537831,0.1,16,0.20027,8.198646545410156,0.0442031267462169,0.28323196220082797,0.17479501782574672,2.3204894065856934,0.018728144571963617,0.12000076750118169,-0.3253132104873657,0.2155216783285141,0.11702285706996918
1,400,16,4,64,0.07638813492920143,0.1,16,0.18183000000000002,12.635297775268555,0.10544186507079858,1.380343494032482,0.08459827036655952,4.669456958770752,0.008210135437358088,0.10747919745609001,0.8736057877540588,0.08977148681879044,0.01427325140684843
1,400,16,4,128,0.1682592285020198,0.1,16,0.25936000000000003,21.816218376159668,0.09110077149798024,0.541431054385743,0.1732187226945048,143.42114901542664,0.004959494192485009,0.02947531755992495,0.8240178823471069,0.06836728751659393,0.015220416709780693
1,400,16,4,256,0.23691144672850578,0.1,16,0.28116,52.957608461380005,0.04424855327149424,0.18677254257875478,0.23348228981882305,49.42703676223755,0.0034291569096827346,0.014474424756742366,0.6983006000518799,0.08340597152709961,0.017483718693256378
1,400,16,4,512,0.25886013734130564,0.1,16,0.17371,73.9424512386322,0.08515013734130564,0.32894264144284086,0.26543421278231194,125.88339424133301,0.0065740754410063,0.025396244893196585,0.9156796932220459,0.07556796818971634,0.010156434029340744
1,400,16,8,16,0.3566186255867318,0.1,16,0.253,5.945132255554199,0.1036186255867318,0.290558647676497,0.3238719874611402,1.3017053604125977,0.03274663812559159,0.09182537247378687,0.19084590673446655,0.18955573439598083,0.0678681880235672
1,400,16,8,32,0.031221012282445115,0.1,16,0.46788,8.128869771957397,0.4366589877175549,13.986061174674935,0.05588933839663559,2.3007919788360596,0.024668326114190474,0.7901193558692179,0.44879859685897827,0.18583481013774872,0.07121657580137253
1,400,16,8,64,0.1138457425790742,0.1,16,0.38113,12.513261795043945,0.2672842574209258,2.3477756072896385,0.12255774890777546,4.712734699249268,0.008712006328701255,0.07652465635814294,0.916706919670105,0.07582221180200577,0.009475398808717728
1,400,16,8,128,0.21853736482545594,0.1,16,0.18108000000000002,21.370189428329468,0.03745736482545592,0.17140027681478093,0.2141771118761345,20.492039680480957,0.004360252949321436,0.01995197916294056,0.8542184829711914,0.06194653362035751,0.012731825932860374
1,400,16,8,256,0.4432223965499203,0.1,16,0.45345,38.71404266357422,0.010227603450079725,0.02307555649193776,0.4681461477873793,20.61310911178589,0.02492375123745899,0.05623305914021387,0.8325336575508118,0.07889954745769501,0.012228486128151417
1,400,16,8,512,0.4988662579873546,0.1,16,0.4998,74.4390640258789,0.0009337420126453999,0.001871728138945546,0.45923282633832874,442.99485993385315,0.039633431649025885,0.07944700811982061,0.16585737466812134,0.1701868623495102,0.051069170236587524
1,400,16,16,16,0.4997125860934504,0.1,16,0.42732000000000003,6.478161811828613,0.07239258609345034,0.14486844659924641,0.48346731696993694,21.189977169036865,0.01624526912351343,0.03250922545400013,0.7454533576965332,0.12296172976493835,0.02979668788611889
1,400,16,16,32,0.28537413420482793,0.1,16,0.060680000000000005,8.862437725067139,0.22469413420482792,0.7873668538002578,0.33558367573897896,8.936538457870483,0.050209541534151025,0.17594286067325574,0.8739281892776489,0.0969177708029747,0.013157878071069717
1,400,16,16,64,0.2549684464593542,0.1,16,0.31871000000000005,12.660691261291504,0.06374155354064587,0.2499978112029138,0.2895860629128539,4.726538181304932,0.0346176164534997,0.13577215900328385,0.9187254905700684,0.06539735943078995,0.007173163816332817
1,400,16,16,128,0.29533319915707157,0.1,16,0.29218000000000005,21.29440712928772,0.003153199157071518,0.010676751432183227,0.32683760108164917,13.086793422698975,0.031504401924577596,0.10667409561301007,0.9251781702041626,0.07341179251670837,0.008783048018813133
1,400,16,16,256,0.32834384961182095,0.1,16,0.28963,38.91981315612793,0.03871384961182095,0.1179064254061398,0.3329136783448277,24.181459665298462,0.004569828733006764,0.013917814323031689,0.9188249111175537,0.07029641419649124,0.007965289987623692
1,400,16,16,512,0.33512316616981075,0.1,16,0.37897000000000003,73.39770102500916,0.04384683383018928,0.13083796722059968,0.36487346060974063,122.33596920967102,0.02975029443992988,0.08877421032974804,0.8902290463447571,0.07039565593004227,0.007569056935608387
1,400,64,4,16,0.33077061633974564,0.1,16,0.48729000000000006,6.059319734573364,0.15651938366025442,0.4731961544597664,0.38797329319513946,1.325141191482544,0.05720267685539382,0.17293760095255567,0.8244668245315552,0.09605570882558823,0.015602005645632744
1,400,64,4,32,0.46171837077395717,0.1,16,0.48042,8.277981281280518,0.01870162922604285,0.040504407902796184,0.3985460396390762,2.371112108230591,0.06317233113488097,0.136820051212145,-0.1406921148300171,0.19248932600021362,0.0778682604432106
1,400,64,4,64,0.11968297806953127,0.1,16,0.13253,12.777607202529907,0.012847021930468744,0.1073420977459728,0.12931812493038913,4.764002799987793,0.009635146860857868,0.08050557411146816,0.9383459091186523,0.06057550013065338,0.00644546328112483
1,400,64,4,128,0.03251103766331653,0.1,16,0.04503,21.506701469421387,0.012518962336683467,0.38506806415499617,0.042419036604120275,9.75953722000122,0.009907998940803742,0.3047580038327513,0.9347171187400818,0.06992220133543015,0.007593159563839436
